time,true_distance,true_velocity,true_acceleration,d_linenc,d_kalman,d_error
1.719,1.48091,1.72002,1,1.45,1.43102,0.0498871
1.72,1.48263,1.72102,1,1.45,1.43102,0.0516086
1.721,1.48435,1.72202,1,1.45,1.43102,0.053331
1.722,1.48608,1.72302,1,1.45,1.43102,0.0550545
1.723,1.4878,1.72402,1,1.45,1.43102,0.056779
1.724,1.48953,1.72502,1,1.45,1.43102,0.0585046
1.725,1.49125,1.72602,1,1.45,1.43102,0.0602311
1.726,1.49298,1.72702,1,1.45,1.43102,0.0619586
1.727,1.49471,1.72802,1,1.45,1.43102,0.0636871
1.728,1.49644,1.72902,1,1.45,1.43102,0.0654166
1.729,1.49817,1.73002,1,1.45,1.43102,0.0671471
1.73,1.4999,1.73102,1,1.45,1.43102,0.0688787
1.731,1.50163,1.73202,1,1.5,1.48655,0.0150868
1.732,1.50337,1.73302,1,1.5,1.48655,0.0168203
1.733,1.5051,1.73403,1,1.5,1.48655,0.0185548
1.734,1.50684,1.73503,1,1.5,1.48655,0.0202903
1.735,1.50857,1.73603,1,1.5,1.48655,0.0220268
1.736,1.51031,1.73703,1,1.5,1.48655,0.0237643
1.737,1.51205,1.73803,1,1.5,1.48655,0.0255028
1.738,1.51379,1.73903,1,1.5,1.48655,0.0272423
1.739,1.51553,1.74003,1,1.5,1.48655,0.0289828
1.74,1.51727,1.74103,1,1.5,1.48655,0.0307243
1.741,1.51901,1.74203,1,1.5,1.48655,0.0324668
1.742,1.52076,1.74303,1,1.5,1.48655,0.0342103
1.743,1.5225,1.74403,1,1.5,1.48655,0.0359548
1.744,1.52425,1.74503,1,1.5,1.48655,0.0377003
1.745,1.52599,1.74603,1,1.5,1.48655,0.0394468
1.746,1.52774,1.74703,1,1.5,1.48655,0.0411943
1.747,1.52949,1.74803,1,1.5,1.48655,0.0429429
1.748,1.53124,1.74903,1,1.5,1.48655,0.0446924
1.749,1.53299,1.75003,1,1.5,1.48655,0.0464429
1.75,1.53474,1.75103,1,1.5,1.48655,0.0481944
1.751,1.53649,1.75203,1,1.5,1.48655,0.0499469
1.752,1.53825,1.75303,1,1.5,1.48655,0.0517004
1.753,1.54,1.75403,1,1.5,1.48655,0.0534549
1.754,1.54176,1.75503,1,1.5,1.48655,0.0552104
1.755,1.54351,1.75603,1,1.5,1.48655,0.0569669
1.756,1.54527,1.75703,1,1.5,1.48655,0.0587244
1.757,1.54703,1.75803,1,1.5,1.48655,0.0604829
1.758,1.54879,1.75903,1,1.5,1.48655,0.0622424
1.759,1.55055,1.76003,1,1.55,1.53905,0.0114999
1.76,1.55231,1.76103,1,1.55,1.53905,0.0132614
1.761,1.55407,1.76203,1,1.55,1.53905,0.0150239
1.762,1.55584,1.76303,1,1.55,1.53905,0.0167874
1.763,1.5576,1.76403,1,1.55,1.53905,0.0185519
1.764,1.55937,1.76503,1,1.55,1.53905,0.0203174
1.765,1.56113,1.76603,1,1.55,1.53905,0.022084
1.766,1.5629,1.76703,1,1.55,1.53905,0.0238515
1.767,1.56467,1.76803,1,1.55,1.53905,0.02562
1.768,1.56644,1.76903,1,1.55,1.53905,0.0273895
1.769,1.56821,1.77003,1,1.55,1.53905,0.02916
1.77,1.56998,1.77103,1,1.55,1.53905,0.0309315
1.771,1.57175,1.77203,1,1.55,1.53905,0.032704
1.772,1.57353,1.77303,1,1.55,1.53905,0.0344775
1.773,1.5753,1.77403,1,1.55,1.53905,0.036252
1.774,1.57708,1.77503,1,1.55,1.53905,0.0380275
1.775,1.57885,1.77603,1,1.55,1.53905,0.039804
1.776,1.58063,1.77703,1,1.55,1.53905,0.0415815
1.777,1.58241,1.77803,1,1.55,1.53905,0.04336
1.778,1.58419,1.77903,1,1.55,1.53905,0.0451396
1.779,1.58597,1.78003,1,1.55,1.53905,0.0469201
1.78,1.58775,1.78103,1,1.55,1.53905,0.0487015
1.781,1.58953,1.78203,1,1.55,1.53905,0.0504841
1.782,1.59132,1.78303,1,1.55,1.53905,0.0522676
1.783,1.5931,1.78403,1,1.55,1.53905,0.0540521
1.784,1.59489,1.78503,1,1.55,1.53905,0.0558376
1.785,1.59667,1.78603,1,1.55,1.53905,0.0576241
1.786,1.59846,1.78703,1,1.55,1.53905,0.0594116
1.787,1.60025,1.78803,1,1.6,1.59203,0.00821781
1.788,1.60204,1.78903,1,1.6,1.59203,0.0100073
1.789,1.60383,1.79003,1,1.6,1.59203,0.0117978
1.79,1.60562,1.79103,1,1.6,1.59203,0.0135893
1.791,1.60741,1.79203,1,1.6,1.59203,0.0153818
1.792,1.60921,1.79303,1,1.6,1.59203,0.0171753
1.793,1.611,1.79403,1,1.6,1.59203,0.0189698
1.794,1.6128,1.79503,1,1.6,1.59203,0.0207653
1.795,1.61459,1.79603,1,1.6,1.59203,0.0225618
1.796,1.61639,1.79703,1,1.6,1.59203,0.0243593
1.797,1.61819,1.79803,1,1.6,1.59203,0.0261579
1.798,1.61999,1.79903,1,1.6,1.59203,0.0279573
1.799,1.62179,1.80003,1,1.6,1.59203,0.0297579
1.8,1.62359,1.80103,1,1.6,1.59203,0.0315593
1.801,1.62539,1.80203,1,1.6,1.59185,0.0335407
1.802,1.6272,1.80303,1,1.6,1.59185,0.0353442
1.803,1.629,1.80403,1,1.6,1.59185,0.0371487
1.804,1.63081,1.80503,1,1.6,1.59185,0.0389543
1.805,1.63261,1.80603,1,1.6,1.59185,0.0407608
1.806,1.63442,1.80703,1,1.6,1.59185,0.0425682
1.807,1.63623,1.80803,1,1.6,1.59185,0.0443767
1.808,1.63804,1.80903,1,1.6,1.59185,0.0461862
1.809,1.63985,1.81003,1,1.6,1.59185,0.0479968
1.81,1.64166,1.81103,1,1.6,1.59185,0.0498083
1.811,1.64347,1.81203,1,1.6,1.59185,0.0516207
1.812,1.64529,1.81303,1,1.6,1.59185,0.0534343
1.813,1.6471,1.81403,1,1.6,1.59185,0.0552487
1.814,1.64892,1.81503,1,1.6,1.59185,0.0570643
1.815,1.65073,1.81603,1,1.65,1.6214,0.0293378
1.816,1.65255,1.81703,1,1.65,1.6214,0.0311552
1.817,1.65437,1.81803,1,1.65,1.6214,0.0329738
1.818,1.65619,1.81903,1,1.65,1.6214,0.0347933
1.819,1.65801,1.82003,1,1.65,1.6214,0.0366138
1.82,1.65983,1.82103,1,1.65,1.6214,0.0384353
1.821,1.66165,1.82203,1,1.65,1.6214,0.0402578
1.822,1.66348,1.82303,1,1.65,1.6214,0.0420814
1.823,1.6653,1.82403,1,1.65,1.6214,0.0439059
1.824,1.66713,1.82503,1,1.65,1.6214,0.0457313
1.825,1.66895,1.82603,1,1.65,1.6214,0.0475578
1.826,1.67078,1.82703,1,1.65,1.6214,0.0493853
1.827,1.67261,1.82803,1,1.65,1.6214,0.0512139
1.828,1.67444,1.82903,1,1.65,1.6214,0.0530434
1.829,1.67627,1.83003,1,1.65,1.6214,0.0548738
1.83,1.6781,1.83103,1,1.65,1.6214,0.0567054
1.831,1.67993,1.83203,1,1.65,1.6214,0.0585378
1.832,1.68177,1.83303,1,1.65,1.6214,0.0603714
1.833,1.6836,1.83403,1,1.65,1.6214,0.0622059
1.834,1.68544,1.83503,1,1.65,1.6214,0.0640414
1.835,1.68727,1.83603,1,1.65,1.6214,0.0658779
1.836,1.68911,1.83703,1,1.65,1.6214,0.0677154
1.837,1.69095,1.83803,1,1.65,1.6214,0.069554
1.838,1.69279,1.83903,1,1.65,1.6214,0.0713935
1.839,1.69463,1.84003,1,1.65,1.6214,0.073234
1.84,1.69647,1.84103,1,1.65,1.6214,0.0750755
1.841,1.69831,1.84203,1,1.65,1.6214,0.076918
1.842,1.70016,1.84303,1,1.7,1.67558,0.0245736
1.843,1.702,1.84403,1,1.7,1.67558,0.0264181
1.844,1.70385,1.84503,1,1.7,1.67558,0.0282636
1.845,1.70569,1.84603,1,1.7,1.67558,0.0301101
1.846,1.70754,1.84703,1,1.7,1.67558,0.0319576
1.847,1.70939,1.84803,1,1.7,1.67558,0.0338061
1.848,1.71124,1.84903,1,1.7,1.67558,0.0356556
1.849,1.71309,1.85003,1,1.7,1.67558,0.0375061
1.85,1.71494,1.85103,1,1.7,1.67558,0.0393577
1.851,1.71679,1.85203,1,1.7,1.67558,0.0412102
1.852,1.71865,1.85303,1,1.7,1.67558,0.0430636
1.853,1.7205,1.85403,1,1.7,1.67558,0.0449182
1.854,1.72236,1.85503,1,1.7,1.67558,0.0467737
1.855,1.72421,1.85603,1,1.7,1.67558,0.0486302
1.856,1.72607,1.85703,1,1.7,1.67558,0.0504878
1.857,1.72793,1.85803,1,1.7,1.67558,0.0523462
1.858,1.72979,1.85903,1,1.7,1.67558,0.0542058
1.859,1.73165,1.86003,1,1.7,1.67558,0.0560663
1.86,1.73351,1.86103,1,1.7,1.67558,0.0579277
1.861,1.73537,1.86203,1,1.7,1.67558,0.0597903
1.862,1.73724,1.86303,1,1.7,1.67558,0.0616537
1.863,1.7391,1.86403,1,1.7,1.67558,0.0635183
1.864,1.74097,1.86503,1,1.7,1.67558,0.0653838
1.865,1.74283,1.86603,1,1.7,1.67558,0.0672503
1.866,1.7447,1.86703,1,1.7,1.67558,0.0691178
1.867,1.74657,1.86803,1,1.7,1.67558,0.0709863
1.868,1.74844,1.86903,1,1.7,1.67558,0.0728558
1.869,1.75031,1.87003,1,1.75,1.73012,0.0201924
1.87,1.75218,1.87103,1,1.75,1.73012,0.0220639
1.871,1.75405,1.87203,1,1.75,1.73012,0.0239364
1.872,1.75593,1.87303,1,1.75,1.73012,0.0258099
1.873,1.7578,1.87403,1,1.75,1.73012,0.0276845
1.874,1.75968,1.87503,1,1.75,1.73012,0.02956
1.875,1.76155,1.87603,1,1.75,1.73012,0.0314364
1.876,1.76343,1.87703,1,1.75,1.73012,0.033314
1.877,1.76531,1.87803,1,1.75,1.73012,0.0351925
1.878,1.76719,1.87903,1,1.75,1.73012,0.0370719
1.879,1.76907,1.88003,1,1.75,1.73012,0.0389525
1.88,1.77095,1.88103,1,1.75,1.73012,0.040834
1.881,1.77283,1.88203,1,1.75,1.73012,0.0427165
1.882,1.77472,1.88303,1,1.75,1.73012,0.0446
1.883,1.7766,1.88403,1,1.75,1.73012,0.0464845
1.884,1.77849,1.88503,1,1.75,1.73012,0.04837
1.885,1.78037,1.88603,1,1.75,1.73012,0.0502565
1.886,1.78226,1.88703,1,1.75,1.73012,0.0521441
1.887,1.78415,1.88803,1,1.75,1.73012,0.0540326
1.888,1.78604,1.88903,1,1.75,1.73012,0.055922
1.889,1.78793,1.89003,1,1.75,1.73012,0.0578126
1.89,1.78982,1.89103,1,1.75,1.73012,0.0597041
1.891,1.79171,1.89203,1,1.75,1.73012,0.0615966
1.892,1.79361,1.89303,1,1.75,1.73012,0.0634902
1.893,1.7955,1.89403,1,1.75,1.73012,0.0653846
1.894,1.7974,1.89503,1,1.75,1.73012,0.0672802
1.895,1.79929,1.89603,1,1.75,1.73012,0.0691767
1.896,1.80119,1.89703,1,1.8,1.78495,0.0162367
1.897,1.80309,1.89803,1,1.8,1.78495,0.0181352
1.898,1.80499,1.89903,1,1.8,1.78495,0.0200347
1.899,1.80689,1.90003,1,1.8,1.78495,0.0219352
1.9,1.80879,1.90103,1,1.8,1.78495,0.0238367
1.901,1.81069,1.90203,1,1.8,1.78495,0.0257392
1.902,1.8126,1.90303,1,1.8,1.78495,0.0276427
1.903,1.8145,1.90403,1,1.8,1.78495,0.0295472
1.904,1.81641,1.90503,1,1.8,1.78495,0.0314528
1.905,1.81831,1.90603,1,1.8,1.78495,0.0333593
1.906,1.82022,1.90703,1,1.8,1.78495,0.0352668
1.907,1.82213,1.90803,1,1.8,1.78495,0.0371753
1.908,1.82404,1.90903,1,1.8,1.78495,0.0390848
1.909,1.82595,1.91003,1,1.8,1.78495,0.0409954
1.91,1.82786,1.91103,1,1.8,1.78495,0.0429069
1.911,1.82977,1.91203,1,1.8,1.78495,0.0448194
1.912,1.83169,1.91303,1,1.8,1.78495,0.0467329
1.913,1.8336,1.91403,1,1.8,1.78495,0.0486474
1.914,1.83552,1.91503,1,1.8,1.78495,0.0505629
1.915,1.83743,1.91603,1,1.8,1.78495,0.0524794
1.916,1.83935,1.91703,1,1.8,1.78495,0.0543969
1.917,1.84127,1.91803,1,1.8,1.78495,0.0563154
1.918,1.84319,1.91903,1,1.8,1.78495,0.0582349
1.919,1.84511,1.92003,1,1.8,1.78495,0.0601554
1.92,1.84703,1.92103,1,1.8,1.78495,0.0620769
1.921,1.84895,1.92203,1,1.8,1.78495,0.0639994
1.922,1.85088,1.92303,1,1.85,1.83823,0.0126445
1.923,1.8528,1.92403,1,1.85,1.83823,0.014569
1.924,1.85473,1.92503,1,1.85,1.83823,0.0164945
1.925,1.85665,1.92603,1,1.85,1.83823,0.0184211
1.926,1.85858,1.92703,1,1.85,1.83823,0.0203485
1.927,1.86051,1.92803,1,1.85,1.83823,0.0222771
1.928,1.86244,1.92903,1,1.85,1.83823,0.0242066
1.929,1.86437,1.93003,1,1.85,1.83823,0.0261371
1.93,1.8663,1.93103,1,1.85,1.83823,0.0280687
1.931,1.86823,1.93203,1,1.85,1.83823,0.0300012
1.932,1.87017,1.93303,1,1.85,1.83823,0.0319346
1.933,1.8721,1.93403,1,1.85,1.83823,0.0338691
1.934,1.87404,1.93503,1,1.85,1.83823,0.0358046
1.935,1.87597,1.93603,1,1.85,1.83823,0.0377412
1.936,1.87791,1.93703,1,1.85,1.83823,0.0396787
1.937,1.87985,1.93803,1,1.85,1.83823,0.0416172
1.938,1.88179,1.93903,1,1.85,1.83823,0.0435567
1.939,1.88373,1.94003,1,1.85,1.83823,0.0454972
1.94,1.88567,1.94103,1,1.85,1.83823,0.0474387
1.941,1.88761,1.94203,1,1.85,1.83823,0.0493813
1.942,1.88956,1.94303,1,1.85,1.83823,0.0513247
1.943,1.8915,1.94403,1,1.85,1.83823,0.0532693
1.944,1.89345,1.94503,1,1.85,1.83823,0.0552148
1.945,1.89539,1.94603,1,1.85,1.83823,0.0571613
1.946,1.89734,1.94703,1,1.85,1.83823,0.0591089
1.947,1.89929,1.94804,1,1.85,1.83823,0.0610573
1.948,1.90124,1.94904,1,1.9,1.89186,0.00937521
1.949,1.90319,1.95004,1,1.9,1.89186,0.0113257
1.95,1.90514,1.95104,1,1.9,1.89186,0.0132772
1.951,1.90709,1.95204,1,1.9,1.89186,0.0152297
1.952,1.90905,1.95304,1,1.9,1.89186,0.0171832
1.953,1.911,1.95404,1,1.9,1.89186,0.0191377
1.954,1.91296,1.95504,1,1.9,1.89186,0.0210932
1.955,1.91491,1.95604,1,1.9,1.89186,0.0230497
1.956,1.91687,1.95704,1,1.9,1.89186,0.0250072
1.957,1.91883,1.95804,1,1.9,1.89186,0.0269657
1.958,1.92079,1.95904,1,1.9,1.89186,0.0289253
1.959,1.92275,1.96004,1,1.9,1.89186,0.0308858
1.96,1.92471,1.96104,1,1.9,1.89186,0.0328473
1.961,1.92667,1.96204,1,1.9,1.89186,0.0348098
1.962,1.92864,1.96304,1,1.9,1.89186,0.0367733
1.963,1.9306,1.96404,1,1.9,1.89186,0.0387379
1.964,1.93257,1.96504,1,1.9,1.89186,0.0407034
1.965,1.93453,1.96604,1,1.9,1.89186,0.0426699
1.966,1.9365,1.96704,1,1.9,1.89186,0.0446374
1.967,1.93847,1.96804,1,1.9,1.89186,0.0466059
1.968,1.94044,1.96904,1,1.9,1.89186,0.0485754
1.969,1.94241,1.97004,1,1.9,1.89186,0.0505459
1.97,1.94438,1.97104,1,1.9,1.89186,0.0525174
1.971,1.94635,1.97204,1,1.9,1.89186,0.05449
1.972,1.94833,1.97304,1,1.9,1.89186,0.0564635
1.973,1.9503,1.97404,1,1.95,1.94393,0.00636888
1.974,1.95228,1.97504,1,1.95,1.94393,0.00834441
1.975,1.95425,1.97604,1,1.95,1.94393,0.0103209
1.976,1.95623,1.97704,1,1.95,1.94393,0.0122985
1.977,1.95821,1.97804,1,1.95,1.94393,0.014277
1.978,1.96019,1.97904,1,1.95,1.94393,0.0162565
1.979,1.96217,1.98004,1,1.95,1.94393,0.018237
1.98,1.96415,1.98104,1,1.95,1.94393,0.0202185
1.981,1.96613,1.98204,1,1.95,1.94393,0.0222011
1.982,1.96812,1.98304,1,1.95,1.94393,0.0241846
1.983,1.9701,1.98404,1,1.95,1.94393,0.0261691
1.984,1.97209,1.98504,1,1.95,1.94393,0.0281546
1.985,1.97407,1.98604,1,1.95,1.94393,0.0301411
1.986,1.97606,1.98704,1,1.95,1.94393,0.0321286
1.987,1.97805,1.98804,1,1.95,1.94393,0.0341171
1.988,1.98004,1.98904,1,1.95,1.94393,0.0361066
1.989,1.98203,1.99004,1,1.95,1.94393,0.0380971
1.99,1.98402,1.99104,1,1.95,1.94393,0.0400887
1.991,1.98601,1.99204,1,1.95,1.94393,0.0420811
1.992,1.98801,1.99304,1,1.95,1.94393,0.0440747
1.993,1.99,1.99404,1,1.95,1.94393,0.0460691
1.994,1.992,1.99504,1,1.95,1.94393,0.0480647
1.995,1.99399,1.99604,1,1.95,1.94393,0.0500612
1.996,1.99599,1.99704,1,1.95,1.94393,0.0520587
1.997,1.99799,1.99804,1,1.95,1.94393,0.0540572
1.998,1.99999,1.99904,1,1.95,1.94393,0.0560567
1.999,2.00199,2.00004,1,2,1.99831,0.00368226
2,2.00399,2.00104,1,2,1.99831,0.00568378
2.001,2.00599,2.00004,-1,2,1.97503,0.0309595
2.002,2.00799,1.99904,-1,2,1.97503,0.0329581
2.003,2.00999,1.99804,-1,2,1.97503,0.0349556
2.004,2.01198,1.99704,-1,2,1.97503,0.0369521
2.005,2.01398,1.99604,-1,2,1.97503,0.0389477
2.006,2.01597,1.99504,-1,2,1.97503,0.0409423
2.007,2.01797,1.99404,-1,2,1.97503,0.042936
2.008,2.01996,1.99304,-1,2,1.97503,0.0449284
2.009,2.02195,1.99204,-1,2,1.97503,0.0469199
2.01,2.02394,1.99104,-1,2,1.97503,0.0489105
2.011,2.02593,1.99004,-1,2,1.97503,0.0509001
2.012,2.02792,1.98904,-1,2,1.97503,0.0528888
2.013,2.02991,1.98804,-1,2,1.97503,0.0548762
2.014,2.0319,1.98704,-1,2,1.97503,0.0568627
2.015,2.03388,1.98604,-1,2,1.97503,0.0588483
2.016,2.03587,1.98504,-1,2,1.97503,0.0608329
2.017,2.03785,1.98404,-1,2,1.97503,0.0628165
2.018,2.03983,1.98304,-1,2,1.97503,0.064799
2.019,2.04181,1.98204,-1,2,1.97503,0.0667804
2.02,2.04379,1.98104,-1,2,1.97503,0.068761
2.021,2.04577,1.98004,-1,2,1.97503,0.0707406
2.022,2.04775,1.97904,-1,2,1.97503,0.0727192
2.023,2.04973,1.97804,-1,2,1.97503,0.0746967
2.024,2.05171,1.97704,-1,2.05,2.02367,0.0280354
2.025,2.05368,1.97604,-1,2.05,2.02367,0.0300109
2.026,2.05566,1.97504,-1,2.05,2.02367,0.0319855
2.027,2.05763,1.97404,-1,2.05,2.02367,0.0339592
2.028,2.0596,1.97304,-1,2.05,2.02367,0.0359318
2.029,2.06157,1.97204,-1,2.05,2.02367,0.0379033
2.03,2.06354,1.97104,-1,2.05,2.02367,0.0398738
2.031,2.06551,1.97004,-1,2.05,2.02367,0.0418434
2.032,2.06748,1.96904,-1,2.05,2.02367,0.043812
2.033,2.06945,1.96804,-1,2.05,2.02367,0.0457797
2.034,2.07142,1.96704,-1,2.05,2.02367,0.0477462
2.035,2.07338,1.96604,-1,2.05,2.02367,0.0497117
2.036,2.07535,1.96504,-1,2.05,2.02367,0.0516763
2.037,2.07731,1.96404,-1,2.05,2.02367,0.0536399
2.038,2.07927,1.96304,-1,2.05,2.02367,0.0556026
2.039,2.08123,1.96204,-1,2.05,2.02367,0.057564
2.04,2.08319,1.96104,-1,2.05,2.02367,0.0595245
2.041,2.08515,1.96004,-1,2.05,2.02367,0.0614841
2.042,2.08711,1.95904,-1,2.05,2.02367,0.0634427
2.043,2.08907,1.95804,-1,2.05,2.02367,0.0654004
2.044,2.09103,1.95704,-1,2.05,2.02367,0.0673568
2.045,2.09298,1.95604,-1,2.05,2.02367,0.0693123
2.046,2.09494,1.95504,-1,2.05,2.02367,0.0712669
2.047,2.09689,1.95404,-1,2.05,2.02367,0.0732205
2.048,2.09884,1.95304,-1,2.05,2.02367,0.0751731
2.049,2.10079,1.95204,-1,2.1,2.07663,0.0241678
2.05,2.10275,1.95104,-1,2.1,2.07663,0.0261183
2.051,2.10469,1.95004,-1,2.1,2.07663,0.0280678
2.052,2.10664,1.94904,-1,2.1,2.07663,0.0300164
2.053,2.10859,1.94804,-1,2.1,2.07663,0.0319641
2.054,2.11054,1.94703,-1,2.1,2.07663,0.0339105
2.055,2.11248,1.94603,-1,2.1,2.07663,0.035856
2.056,2.11443,1.94503,-1,2.1,2.07663,0.0378006
2.057,2.11637,1.94403,-1,2.1,2.07663,0.0397441
2.058,2.11831,1.94303,-1,2.1,2.07663,0.0416868
2.059,2.12026,1.94203,-1,2.1,2.07663,0.0436282
2.06,2.1222,1.94103,-1,2.1,2.07663,0.0455687
2.061,2.12414,1.94003,-1,2.1,2.07663,0.0475082
2.062,2.12607,1.93903,-1,2.1,2.07663,0.0494468
2.063,2.12801,1.93803,-1,2.1,2.07663,0.0513844
2.064,2.12995,1.93703,-1,2.1,2.07663,0.0533211
2.065,2.13188,1.93603,-1,2.1,2.07663,0.0552566
2.066,2.13382,1.93503,-1,2.1,2.07663,0.0571911
2.067,2.13575,1.93403,-1,2.1,2.07663,0.0591247
2.068,2.13768,1.93303,-1,2.1,2.07663,0.0610573
2.069,2.13962,1.93203,-1,2.1,2.07663,0.062989
2.07,2.14155,1.93103,-1,2.1,2.07663,0.0649195
2.071,2.14348,1.93003,-1,2.1,2.07663,0.066849
2.072,2.1454,1.92903,-1,2.1,2.07663,0.0687776
2.073,2.14733,1.92803,-1,2.1,2.07663,0.0707052
2.074,2.14926,1.92703,-1,2.1,2.07663,0.0726318
2.075,2.15118,1.92603,-1,2.15,2.13177,0.0194128
2.076,2.15311,1.92503,-1,2.15,2.13177,0.0213373
2.077,2.15503,1.92403,-1,2.15,2.13177,0.0232608
2.078,2.15696,1.92303,-1,2.15,2.13177,0.0251834
2.079,2.15888,1.92203,-1,2.15,2.13177,0.0271051
2.08,2.1608,1.92103,-1,2.15,2.13177,0.0290256
2.081,2.16272,1.92003,-1,2.15,2.13177,0.0309451
2.082,2.16464,1.91903,-1,2.15,2.13177,0.0328636
2.083,2.16655,1.91803,-1,2.15,2.13177,0.0347812
2.084,2.16847,1.91703,-1,2.15,2.13177,0.0366979
2.085,2.17038,1.91603,-1,2.15,2.13177,0.0386133
2.086,2.1723,1.91503,-1,2.15,2.13177,0.0405278
2.087,2.17421,1.91403,-1,2.15,2.13177,0.0424414
2.088,2.17613,1.91303,-1,2.15,2.13177,0.044354
2.089,2.17804,1.91203,-1,2.15,2.13177,0.0462656
2.09,2.17995,1.91103,-1,2.15,2.13177,0.0481761
2.091,2.18186,1.91003,-1,2.15,2.13177,0.0500855
2.092,2.18377,1.90903,-1,2.15,2.13177,0.0519941
2.093,2.18567,1.90803,-1,2.15,2.13177,0.0539017
2.094,2.18758,1.90703,-1,2.15,2.13177,0.0558083
2.095,2.18949,1.90603,-1,2.15,2.13177,0.0577137
2.096,2.19139,1.90503,-1,2.15,2.13177,0.0596182
2.097,2.19329,1.90403,-1,2.15,2.13177,0.0615218
2.098,2.1952,1.90303,-1,2.15,2.13177,0.0634243
2.099,2.1971,1.90203,-1,2.15,2.13177,0.065326
2.1,2.199,1.90103,-1,2.15,2.13177,0.0672266
2.101,2.2009,1.90003,-1,2.2,2.18706,0.0138388
2.102,2.2028,1.89903,-1,2.2,2.18706,0.0157373
2.103,2.20469,1.89803,-1,2.2,2.18706,0.0176349
2.104,2.20659,1.89703,-1,2.2,2.18706,0.0195315
2.105,2.20849,1.89603,-1,2.2,2.18706,0.0214272
2.106,2.21038,1.89503,-1,2.2,2.18706,0.0233216
2.107,2.21227,1.89403,-1,2.2,2.18706,0.0252151
2.108,2.21417,1.89303,-1,2.2,2.18706,0.0271077
2.109,2.21606,1.89203,-1,2.2,2.18706,0.0289993
2.11,2.21795,1.89103,-1,2.2,2.18706,0.03089
2.111,2.21984,1.89003,-1,2.2,2.18706,0.0327795
2.112,2.22173,1.88903,-1,2.2,2.18706,0.034668
2.113,2.22361,1.88803,-1,2.2,2.18706,0.0365555
2.114,2.2255,1.88703,-1,2.2,2.18706,0.0384421
2.115,2.22739,1.88603,-1,2.2,2.18706,0.0403278
2.116,2.22927,1.88503,-1,2.2,2.18706,0.0422122
2.117,2.23115,1.88403,-1,2.2,2.18706,0.0440958
2.118,2.23304,1.88303,-1,2.2,2.18706,0.0459783
2.119,2.23492,1.88203,-1,2.2,2.18706,0.0478599
2.12,2.2368,1.88103,-1,2.2,2.18706,0.0497406
2.121,2.23868,1.88003,-1,2.2,2.18706,0.05162
2.122,2.24056,1.87903,-1,2.2,2.18706,0.0534985
2.123,2.24243,1.87803,-1,2.2,2.18706,0.0553761
2.124,2.24431,1.87703,-1,2.2,2.18706,0.0572526
2.125,2.24619,1.87603,-1,2.2,2.18706,0.0591283
2.126,2.24806,1.87503,-1,2.2,2.18706,0.0610027
2.127,2.24994,1.87403,-1,2.2,2.18706,0.0628762
2.128,2.25181,1.87303,-1,2.25,2.24438,0.00742793
2.129,2.25368,1.87203,-1,2.25,2.24438,0.00929952
2.13,2.25555,1.87103,-1,2.25,2.24438,0.0111701
2.131,2.25742,1.87003,-1,2.25,2.24438,0.0130396
2.132,2.25929,1.86903,-1,2.25,2.24438,0.0149081
2.133,2.26116,1.86803,-1,2.25,2.24438,0.0167756
2.134,2.26302,1.86703,-1,2.25,2.24438,0.0186422
2.135,2.26489,1.86603,-1,2.25,2.24438,0.0205078
2.136,2.26675,1.86503,-1,2.25,2.24438,0.0223725
2.137,2.26862,1.86403,-1,2.25,2.24438,0.024236
2.138,2.27048,1.86303,-1,2.25,2.24438,0.0260985
2.139,2.27234,1.86203,-1,2.25,2.24438,0.0279601
2.14,2.2742,1.86103,-1,2.25,2.24438,0.0298207
2.141,2.27606,1.86003,-1,2.25,2.24438,0.0316803
2.142,2.27792,1.85903,-1,2.25,2.24438,0.0335388
2.143,2.27978,1.85803,-1,2.25,2.24438,0.0353963
2.144,2.28163,1.85703,-1,2.25,2.24438,0.0372529
2.145,2.28349,1.85603,-1,2.25,2.24438,0.0391085
2.146,2.28534,1.85503,-1,2.25,2.24438,0.0409632
2.147,2.2872,1.85403,-1,2.25,2.24438,0.0428166
2.148,2.28905,1.85303,-1,2.25,2.24438,0.0446692
2.149,2.2909,1.85203,-1,2.25,2.24438,0.0465207
2.15,2.29275,1.85103,-1,2.25,2.24438,0.0483713
2.151,2.2946,1.85003,-1,2.25,2.24438,0.050221
2.152,2.29645,1.84903,-1,2.25,2.24438,0.0520694
2.153,2.2983,1.84803,-1,2.25,2.24438,0.0539169
2.154,2.30014,1.84703,-1,2.3,2.2997,0.000447273
2.155,2.30199,1.84603,-1,2.3,2.2997,0.00229287
2.156,2.30383,1.84503,-1,2.3,2.2997,0.00413752
2.157,2.30568,1.84403,-1,2.3,2.2997,0.00598097
2.158,2.30752,1.84303,-1,2.3,2.2997,0.00782347
2.159,2.30936,1.84203,-1,2.3,2.2997,0.00966501
2.16,2.3112,1.84103,-1,2.3,2.2997,0.0115056
2.161,2.31304,1.84003,-1,2.3,2.2997,0.0133452
2.162,2.31488,1.83903,-1,2.3,2.2997,0.0151837
2.163,2.31672,1.83803,-1,2.3,2.2997,0.0170212
2.164,2.31855,1.83703,-1,2.3,2.2997,0.0188577
2.165,2.32039,1.83603,-1,2.3,2.2997,0.0206933
2.166,2.32222,1.83503,-1,2.3,2.2997,0.0225279
